,id,label,sentence1
6834,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 safety in LOCATION2 , which is an area just nearby wembley"
6835,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 transit location in LOCATION2 , which is an area just nearby wembley"
6836,2560.0,Positive,LOCATION2 LOCATION1 general is a good place to start out in London
6842,2561.0,Negative,LOCATION2 and north of LOCATION1 safety has a lot of gun crime and robberies
6844,2562.0,Positive,A bit further out towards the suburbs are LOCATION1 general and LOCATION2 which are pleasant areas
6847,2562.0,Negative,A bit further out towards the suburbs are LOCATION1 transit location and LOCATION2 which are pleasant areas
6850,2563.0,Negative,do n't live in the LOCATION1 safety it is pretty rough especially around LOCATION2
6853,2564.0,Negative,"LOCATION1 price is all either very expensive or very rough LOCATION2 would be a great spot , it is cheap but as mentioned it is quite dangerous"
6854,2564.0,Negative,"LOCATION1 safety is all either very expensive or very rough LOCATION2 would be a great spot , it is cheap but as mentioned it is quite dangerous"
6856,2565.0,Positive,"Places like LOCATION1 general and LOCATION2 really are not that bad ,"
6861,2566.0,Negative,"Other people have mentioned LOCATION2 , but this borough is pretty expensive , especially LOCATION1 price"
6864,2567.0,Negative,LOCATION2 and LOCATION1 general are not the pleasantest of areas
6868,2568.0,Positive,"Try this link : They have quite cheap studio flats in LOCATION1 general and LOCATION2 , all pretty safe and nice from what I 've heard"
6869,2568.0,Positive,"Try this link : They have quite cheap studio flats in LOCATION1 price and LOCATION2 , all pretty safe and nice from what I 've heard"
6870,2568.0,Positive,"Try this link : They have quite cheap studio flats in LOCATION1 safety and LOCATION2 , all pretty safe and nice from what I 've heard"
6872,2569.0,Positive,"I 'd recommend LOCATION1 general , LOCATION2"
6876,256.0,None,Lots going on especially on LOCATION1 general
6877,256.0,None,Lots going on especially on LOCATION1 price
6878,256.0,None,Lots going on especially on LOCATION1 safety
6879,256.0,None,Lots going on especially on LOCATION1 transit location
6883,2570.0,Positive,LOCATION1 transit location AND LOCATION2 IS STILL RIGHT IN CENTRAL London SO YOULL BE CLOSE TO EVERYTHING
6884,2571.0,Positive,LOCATION1 general is beautiful I currently live just off LOCATION2 and I like it
6888,2572.0,None,( However the best Thai restaurant in all of London is in LOCATION2 ) I would n't live in LOCATION1 general but one of the burbs
6889,2572.0,None,( However the best Thai restaurant in all of London is in LOCATION2 ) I would n't live in LOCATION1 price but one of the burbs
6890,2572.0,None,( However the best Thai restaurant in all of London is in LOCATION2 ) I would n't live in LOCATION1 safety but one of the burbs
6891,2572.0,None,( However the best Thai restaurant in all of London is in LOCATION2 ) I would n't live in LOCATION1 transit location but one of the burbs
6894,2573.0,Negative,"LOCATION1 safety is n't that bad , its a vibrant and diverse place , which does have crime , but so does LOCATION2"
6896,2574.0,Positive,I would recommend either LOCATION1 general or LOCATION2 as an alternative
6900,2575.0,Positive,"LOCATION2 's not the safest place in the world , but you 're close to the lovely LOCATION1 general"
6904,2576.0,Positive,Go to LOCATION1 general and to LOCATION2
6911,2577.0,Positive,"Neighbouring LOCATION2 and neighbouring LOCATION1 transit location have good public transport , shopping , cinemas , theatre , restaurants and nightlife"
6912,2578.0,Positive,LOCATION2 and LOCATION1 general are both decently pleasant
6917,2579.0,Negative,"LOCATION1 price and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol"
6919,2579.0,Positive,"LOCATION1 transit location and LOCATION2 are great places to live , also , central but thats BARRRRE expensive lol"
6920,257.0,None,You may not actually have to change at LOCATION1 general as the train may be going to LOCATION2 Rd already
6921,257.0,None,You may not actually have to change at LOCATION1 price as the train may be going to LOCATION2 Rd already
6922,257.0,None,You may not actually have to change at LOCATION1 safety as the train may be going to LOCATION2 Rd already
6923,257.0,None,You may not actually have to change at LOCATION1 transit location as the train may be going to LOCATION2 Rd already
6924,2580.0,None,As LOCATION1 general has a Black community and LOCATION2 Chinese etc ;
6925,2580.0,None,As LOCATION1 price has a Black community and LOCATION2 Chinese etc ;
6926,2580.0,None,As LOCATION1 safety has a Black community and LOCATION2 Chinese etc ;
6927,2580.0,None,As LOCATION1 transit location has a Black community and LOCATION2 Chinese etc ;
6928,2581.0,Negative,"Personally , I prefer LOCATION2 , it has a busy cosmopolitan feel whereas LOCATION1 general has an unfinished quality"
6933,2582.0,Positive,"For value for money , good transport links and great amenities , I would recommend LOCATION1 price in the SW and LOCATION2 in the NW"
6935,2582.0,Positive,"For value for money , good transport links and great amenities , I would recommend LOCATION1 transit location in the SW and LOCATION2 in the NW"
6936,2583.0,None,advice you to go shopping in LOCATION1 general and LOCATION2 ( on a Saturday or sunday ) for some alternative and vintage goodies
6937,2583.0,None,advice you to go shopping in LOCATION1 price and LOCATION2 ( on a Saturday or sunday ) for some alternative and vintage goodies
6938,2583.0,None,advice you to go shopping in LOCATION1 safety and LOCATION2 ( on a Saturday or sunday ) for some alternative and vintage goodies
6939,2583.0,None,advice you to go shopping in LOCATION1 transit location and LOCATION2 ( on a Saturday or sunday ) for some alternative and vintage goodies
6940,2584.0,Negative,"I heard that LOCATION1 general is more residental and not a fun place to leave , all the fun is in LOCATION2"
6946,2585.0,Negative,Avoid the LOCATION1 safety lots of knife crime there LOCATION2 is a mainly asian dominated areas sot of bengalies there
6951,2586.0,Positive,"Dont go LOCATION2 to stay , you will seriously find LOCATION1 transit location a lot richer and with the great transport links"
6953,2587.0,Positive,Cheaper options nearby are LOCATION2 and LOCATION1 price but then suddenly as prices go down crime goes up so it is always a compromise
6954,2587.0,Negative,Cheaper options nearby are LOCATION2 and LOCATION1 safety but then suddenly as prices go down crime goes up so it is always a compromise
6957,2588.0,Negative,"Also LOCATION2 which is slightly more mixed demographic compared to the more affluent LOCATION1 price but certainly up and coming , it has good amenities ( on the Jubilee line which is very efficient and a Sainsburys )"
6960,2589.0,Positive,LOCATION2 is quite nice and not too bad as it borders on to LOCATION1 general which is a very nice area
6964,258.0,None,I live in LOCATION1 general and it 's great
6965,258.0,None,I live in LOCATION1 price and it 's great
6966,258.0,None,I live in LOCATION1 safety and it 's great
6967,258.0,None,I live in LOCATION1 transit location and it 's great
6968,2590.0,Negative,"LOCATION1 general is largely downmarket and very racially mixed , and so is much of LOCATION2"
6974,2591.0,Negative,"Lots of bars and restaurants in LOCATION2 You could go dog racing also , that is local and lots of fun I 'd say that it 's a nice area and not a particularly dangerous area to live , I 'd be wary of is just around the LOCATION1 safety Lane Estate"
6976,2592.0,None,"There are cafes and restaurants in LOCATION1 general , LOCATION2 , and top of the Hill near the church"
6977,2592.0,None,"There are cafes and restaurants in LOCATION1 price , LOCATION2 , and top of the Hill near the church"
6978,2592.0,None,"There are cafes and restaurants in LOCATION1 safety , LOCATION2 , and top of the Hill near the church"
6979,2592.0,None,"There are cafes and restaurants in LOCATION1 transit location , LOCATION2 , and top of the Hill near the church"
6980,2593.0,Negative,"I live in LOCATION1 general , which is considered bad , but the people that live there will not go into LOCATION2 at night y"
6984,2594.0,Positive,You could try LOCATION2 or LOCATION1 general - both located on the tube and by plenty of night bus routes so you wo n't have to walk too far coming home at night
6987,2594.0,Positive,You could try LOCATION2 or LOCATION1 transit location - both located on the tube and by plenty of night bus routes so you wo n't have to walk too far coming home at night
6988,2595.0,Positive,If you want a bit better quality of life consider LOCATION1 general and LOCATION2 being the nicest in my opinion
6992,2596.0,Negative,"LOCATION1 general , LOCATION2 etc not so nice , but a lot cheaper"
6993,2596.0,Positive,"LOCATION1 price , LOCATION2 etc not so nice , but a lot cheaper"
6996,2597.0,Positive,"LOCATION2 is nice , and so is LOCATION1 general"
7000,2598.0,Negative,"LOCATION2 and LOCATION1 general are both LOCATION1 adn neither are particularly pleasant , nor do they have easily accessible pleasant areas to live in"
7003,2598.0,Negative,"LOCATION2 and LOCATION1 transit location are both LOCATION1 adn neither are particularly pleasant , nor do they have easily accessible pleasant areas to live in"
7004,2599.0,Negative,"LOCATION1 general is a shitt hole , LOCATION2 is ok but a bit out of the way"
7008,259.0,None,"She said to the woman of the couple : `` Oh , one of my friends comes from LOCATION1 general"
7009,259.0,None,"She said to the woman of the couple : `` Oh , one of my friends comes from LOCATION1 price"
7010,259.0,None,"She said to the woman of the couple : `` Oh , one of my friends comes from LOCATION1 safety"
7011,259.0,None,"She said to the woman of the couple : `` Oh , one of my friends comes from LOCATION1 transit location"
7013,25.0,Positive,LOCATION1 price would be the cheapest area to rent out of your list I like all the areas you listed
7016,2600.0,None,"Opt to live in suburb such as LOCATION2 , LOCATION1 general , etc is an alternative"
7017,2600.0,None,"Opt to live in suburb such as LOCATION2 , LOCATION1 price , etc is an alternative"
7018,2600.0,None,"Opt to live in suburb such as LOCATION2 , LOCATION1 safety , etc is an alternative"
7019,2600.0,None,"Opt to live in suburb such as LOCATION2 , LOCATION1 transit location , etc is an alternative"
7020,2601.0,None,This is also close to LOCATION1 general and LOCATION2 where there are loads of bars/clubs and is a really good night out
7021,2601.0,None,This is also close to LOCATION1 price and LOCATION2 where there are loads of bars/clubs and is a really good night out
7022,2601.0,None,This is also close to LOCATION1 safety and LOCATION2 where there are loads of bars/clubs and is a really good night out
7023,2601.0,None,This is also close to LOCATION1 transit location and LOCATION2 where there are loads of bars/clubs and is a really good night out
7024,2602.0,Positive,the best are of London is south west u hav places like LOCATION1 general which is relly nice LOCATION2 is going to be a nicer and much safer area
7028,2603.0,Positive,However perhaps you would feel LOCATION1 general or LOCATION2 to be more appropriate
7033,2604.0,Positive,"Check out the following for ideas : Places like LOCATION2 , LOCATION1 price are cheaper"
7036,2605.0,Positive,Try LOCATION2 and LOCATION1 general
7040,2606.0,None,LOCATION2 for Afro Caribs and LOCATION1 general for Indians
7041,2606.0,None,LOCATION2 for Afro Caribs and LOCATION1 price for Indians
7042,2606.0,None,LOCATION2 for Afro Caribs and LOCATION1 safety for Indians
7043,2606.0,None,LOCATION2 for Afro Caribs and LOCATION1 transit location for Indians
7047,2607.0,Negative,LOCATION1 transit location and LOCATION2 are a bit further out which has advantages but it does take longer to get anywhere
7048,2608.0,None,"You 've got LOCATION1 general for a night out one side , but a quick walk the other way and you 're near LOCATION2 which is very peaceful and has lots of great pubs and good places to eat"
7049,2608.0,None,"You 've got LOCATION1 price for a night out one side , but a quick walk the other way and you 're near LOCATION2 which is very peaceful and has lots of great pubs and good places to eat"
7050,2608.0,None,"You 've got LOCATION1 safety for a night out one side , but a quick walk the other way and you 're near LOCATION2 which is very peaceful and has lots of great pubs and good places to eat"
7051,2608.0,None,"You 've got LOCATION1 transit location for a night out one side , but a quick walk the other way and you 're near LOCATION2 which is very peaceful and has lots of great pubs and good places to eat"
7054,2609.0,Positive,LOCATION2 and the LOCATION1 safety area - I 'd say both are not really outrageously dangerous neighbourhoods
7056,260.0,None,Direct train services run to Reading and London LOCATION1 general and you can get to Windsor easily by changing at LOCATION2
7057,260.0,None,Direct train services run to Reading and London LOCATION1 price and you can get to Windsor easily by changing at LOCATION2
7058,260.0,None,Direct train services run to Reading and London LOCATION1 safety and you can get to Windsor easily by changing at LOCATION2
7059,260.0,None,Direct train services run to Reading and London LOCATION1 transit location and you can get to Windsor easily by changing at LOCATION2
7060,2610.0,Negative,there are very unclassy areas too like LOCATION2 and LOCATION1 general
7066,2611.0,Positive,"LOCATION2 is a safe enough area - it 's part of LOCATION1 safety , which again is safe"
7068,2612.0,Negative,I live in LOCATION2 and I love it LOCATION1 general just stay away from LOCATION1 lol
7074,2613.0,Negative,Avoid the so called `` murder mile '' round LOCATION1 safety and LOCATION2 in North London
7079,2614.0,Negative,places like LOCATION1 transit location and LOCATION2 are good to live in if you are looking for more quiet areas but be warned they arent very central
7080,2615.0,Positive,The best areas by far are the aforementioned LOCATION2 and also LOCATION1 general ( which straddles the boundary of the two boroughs )
7085,2616.0,Positive,In fact LOCATION1 price and LOCATION2 are two of the cheapest London boroughs there are
7088,2617.0,None,Come and live in LOCATION1 general or LOCATION2
7089,2617.0,None,Come and live in LOCATION1 price or LOCATION2
7090,2617.0,None,Come and live in LOCATION1 safety or LOCATION2
7091,2617.0,None,Come and live in LOCATION1 transit location or LOCATION2
7092,2618.0,Positive,"Well , if you want somewhere quite trendy , then try LOCATION2 and LOCATION1 general , which is just North of the centre and has good transport links"
7095,2618.0,Positive,"Well , if you want somewhere quite trendy , then try LOCATION2 and LOCATION1 transit location , which is just North of the centre and has good transport links"
7096,2619.0,None,I really enjoyed living in LOCATION1 general and LOCATION2
7097,2619.0,None,I really enjoyed living in LOCATION1 price and LOCATION2
7098,2619.0,None,I really enjoyed living in LOCATION1 safety and LOCATION2
7099,2619.0,None,I really enjoyed living in LOCATION1 transit location and LOCATION2
7100,261.0,Positive,"LOCATION1 general is nice , but getting very expensive"
7101,261.0,Negative,"LOCATION1 price is nice , but getting very expensive"
7104,2620.0,Positive,I think LOCATION2 's an ok place too LOCATION1 general is nicest of those areas
7108,2621.0,Positive,"If you can afford more , then move somewhere better ( LOCATION1 general or LOCATION2 )"
7109,2621.0,Negative,"If you can afford more , then move somewhere better ( LOCATION1 price or LOCATION2 )"
7113,2622.0,Negative,"In fact the only people I know who have been mugged have been two people living in LOCATION1 price , one of the most expensive areas of London , and LOCATION2 , another ridiculously expensive area"
7114,2622.0,Negative,"In fact the only people I know who have been mugged have been two people living in LOCATION1 safety , one of the most expensive areas of London , and LOCATION2 , another ridiculously expensive area"
7117,2623.0,Negative,I would say either LOCATION1 price or LOCATION2 if you have the money
7120,2624.0,Positive,") LOCATION1 general and LOCATION2 are bloody gorgeous , ( but again , VERY expensive"
7121,2624.0,Negative,") LOCATION1 price and LOCATION2 are bloody gorgeous , ( but again , VERY expensive"
7124,2625.0,Positive,LOCATION1 general or LOCATION2 highly recommended also not to pricey for houses
7125,2625.0,Positive,LOCATION1 price or LOCATION2 highly recommended also not to pricey for houses
7128,2626.0,Positive,"You may be better looking a bit north or east of there , even as far out as LOCATION1 general or LOCATION2 which are nice residential areas"
7131,2626.0,Negative,"You may be better looking a bit north or east of there , even as far out as LOCATION1 transit location or LOCATION2 which are nice residential areas"
7133,2627.0,Positive,"LOCATION1 price and LOCATION2 are both okay , again , affordable and good transport"
7135,2627.0,Positive,"LOCATION1 transit location and LOCATION2 are both okay , again , affordable and good transport"
7136,2628.0,None,"LOCATION1 general , LOCATION2 are great areas to live"
7137,2628.0,None,"LOCATION1 price , LOCATION2 are great areas to live"
7138,2628.0,None,"LOCATION1 safety , LOCATION2 are great areas to live"
7139,2628.0,None,"LOCATION1 transit location , LOCATION2 are great areas to live"
7140,2629.0,Negative,"There are bad areas , mostly in LOCATION2 and LOCATION1 general"
7144,262.0,None,"LOCATION1 general is the most lively in terms of cinemas , bars , restaurants , etc and probably the only place on your list where you 'll find single women under 40"
7145,262.0,None,"LOCATION1 price is the most lively in terms of cinemas , bars , restaurants , etc and probably the only place on your list where you 'll find single women under 40"
7146,262.0,None,"LOCATION1 safety is the most lively in terms of cinemas , bars , restaurants , etc and probably the only place on your list where you 'll find single women under 40"
7147,262.0,None,"LOCATION1 transit location is the most lively in terms of cinemas , bars , restaurants , etc and probably the only place on your list where you 'll find single women under 40"
7148,2630.0,Positive,"LOCATION2 has a much richer history , and just has a much nicer population Yes , LOCATION1 general is a lovely area"
7152,2631.0,Positive,Personally prefer LOCATION1 general and LOCATION2
7156,2632.0,Positive,"< have you tried somewhere on the outskirts , like LOCATION1 general , or LOCATION2 , ect"
7161,2633.0,Positive,I 'd suggest West London though - LOCATION1 price or LOCATION2 are pretty economical
7165,2634.0,Positive,"LOCATION1 price offer the best in terms of value for money , LOCATION2 is very expensive"
7174,2636.0,Positive,"I 've always found LOCATION1 safety to feel quite safe , but up nearer LOCATION2 it can feel a bit less secure"
7176,2637.0,None,LOCATION1 general and LOCATION2 are known as the Jewish Areas of London in North London
7177,2637.0,None,LOCATION1 price and LOCATION2 are known as the Jewish Areas of London in North London
7178,2637.0,None,LOCATION1 safety and LOCATION2 are known as the Jewish Areas of London in North London
7179,2637.0,None,LOCATION1 transit location and LOCATION2 are known as the Jewish Areas of London in North London
7180,2638.0,Positive,"Further out , LOCATION1 general and LOCATION2 are quite lively"
7186,2639.0,Negative,I 've heard that LOCATION2 and LOCATION1 safety are dangerous
7188,263.0,None,The Harry Potter tour is not in London itself but is out past LOCATION1 general
7189,263.0,None,The Harry Potter tour is not in London itself but is out past LOCATION1 price
7190,263.0,None,The Harry Potter tour is not in London itself but is out past LOCATION1 safety
7191,263.0,None,The Harry Potter tour is not in London itself but is out past LOCATION1 transit location
7192,2640.0,Positive,"Alright for some , LOCATION1 general or LOCATION2 would be best"
7196,2641.0,Positive,"Areas of LOCATION1 general are nice , I would avoid LOCATION2"
7200,2642.0,Positive,The LOCATION2 / LOCATION1 general corridor is quite nice
7206,2643.0,Positive,LOCATION1 safety and LOCATION2 are safe enough just avoid walking around at night alone I did my PGCE at Goldsmiths
7208,2644.0,Negative,I 've been to LOCATION1 general and LOCATION2 which are bleak and unfriendly places in daylight
7213,2645.0,Negative,"In West London the areas of LOCATION2 and LOCATION1 price are very nicelots of green space , nice housing , good transportation links , but it 's expensive"
7215,2645.0,Positive,"In West London the areas of LOCATION2 and LOCATION1 transit location are very nicelots of green space , nice housing , good transportation links , but it 's expensive"
7216,2646.0,Positive,"LOCATION2 and LOCATION1 general , as mentioned by others , are good , but do n't ignore the less obvious"
7220,2647.0,Positive,"Other than that , areas such as LOCATION1 general , LOCATION2 in Surrey , are nice and have a direct train to London for easy commuting"
7223,2647.0,Positive,"Other than that , areas such as LOCATION1 transit location , LOCATION2 in Surrey , are nice and have a direct train to London for easy commuting"
7224,2648.0,Positive,"LOCATION2 is nice family area , LOCATION1 general is also lovely ( it is near Hampton Court ) House prices are not an issue"
7225,2648.0,Positive,"LOCATION2 is nice family area , LOCATION1 price is also lovely ( it is near Hampton Court ) House prices are not an issue"
7228,2649.0,Positive,"I would suggest LOCATION2 , LOCATION1 general"
7232,264.0,None,LOCATION1 general or Criklewood they are kind of equal maybe look for what you need in an area and if they both fullfill it
7233,264.0,None,LOCATION1 price or Criklewood they are kind of equal maybe look for what you need in an area and if they both fullfill it
7234,264.0,None,LOCATION1 safety or Criklewood they are kind of equal maybe look for what you need in an area and if they both fullfill it
7235,264.0,None,LOCATION1 transit location or Criklewood they are kind of equal maybe look for what you need in an area and if they both fullfill it
7236,2650.0,Positive,Also take a look at areas such as LOCATION1 general and LOCATION2
7240,2651.0,Positive,Certainly both LOCATION1 general and LOCATION2 have very nice parts which are very expensive to live in
7241,2651.0,Negative,Certainly both LOCATION1 price and LOCATION2 have very nice parts which are very expensive to live in
7244,2652.0,None,LOCATION1 general and LOCATION2 are quiet
7245,2652.0,None,LOCATION1 price and LOCATION2 are quiet
7246,2652.0,None,LOCATION1 safety and LOCATION2 are quiet
7247,2652.0,None,LOCATION1 transit location and LOCATION2 are quiet
7248,2653.0,Negative,"You can find cheaper areas in LOCATION1 general or LOCATION2 , but may not be nice for your wife and baby"
7249,2653.0,Positive,"You can find cheaper areas in LOCATION1 price or LOCATION2 , but may not be nice for your wife and baby"
7252,2654.0,Positive,LOCATION1 general and LOCATION2 are lovely
7257,2655.0,Positive,"I will recommend to you areas like LOCATION1 price , LOCATION2 , they have a high Asian population and it is fairly affordable to live there"
7260,2656.0,None,both LOCATION2 and LOCATION1 general have excellent shopping facilities
7261,2656.0,None,both LOCATION2 and LOCATION1 price have excellent shopping facilities
7262,2656.0,None,both LOCATION2 and LOCATION1 safety have excellent shopping facilities
7263,2656.0,None,both LOCATION2 and LOCATION1 transit location have excellent shopping facilities
7264,2657.0,Positive,places like LOCATION2 and LOCATION1 general are nice but very very expensive
7265,2657.0,Negative,places like LOCATION2 and LOCATION1 price are nice but very very expensive
7268,2658.0,Positive,South east I 'd say LOCATION1 general and LOCATION2
7272,2659.0,Negative,Stay away form LOCATION2 and LOCATION1 general
7277,265.0,Positive,LOCATION1 price is also an area you might be lucky enough to find a two or two and a half bedroom flat in your price range
7280,2660.0,None,"nice places to live LOCATION1 general , LOCATION2 London"
7281,2660.0,None,"nice places to live LOCATION1 price , LOCATION2 London"
7282,2660.0,None,"nice places to live LOCATION1 safety , LOCATION2 London"
7283,2660.0,None,"nice places to live LOCATION1 transit location , LOCATION2 London"
7284,2661.0,None,"There are loads of other areas to go out but these are the main ones LOCATION1 general , or LOCATION2"
7285,2661.0,None,"There are loads of other areas to go out but these are the main ones LOCATION1 price , or LOCATION2"
7286,2661.0,None,"There are loads of other areas to go out but these are the main ones LOCATION1 safety , or LOCATION2"
7287,2661.0,None,"There are loads of other areas to go out but these are the main ones LOCATION1 transit location , or LOCATION2"
7288,2662.0,Positive,Somewhere like LOCATION1 general or LOCATION2 would be a nice comprimise
7292,2663.0,Positive,One really nice area is LOCATION2 or LOCATION1 general
7296,2664.0,None,"As for what to do , LOCATION1 general is great for indie pubs and gigs , as is LOCATION2"
7297,2664.0,None,"As for what to do , LOCATION1 price is great for indie pubs and gigs , as is LOCATION2"
7298,2664.0,None,"As for what to do , LOCATION1 safety is great for indie pubs and gigs , as is LOCATION2"
7299,2664.0,None,"As for what to do , LOCATION1 transit location is great for indie pubs and gigs , as is LOCATION2"
7300,2665.0,Positive,"LOCATION2 I 'd opt for the really posh areas like LOCATION2 , LOCATION1 general etc but they are obviously extremely expensive so it depends on your budget"
7301,2665.0,Negative,"LOCATION2 I 'd opt for the really posh areas like LOCATION2 , LOCATION1 price etc but they are obviously extremely expensive so it depends on your budget"
7304,2666.0,Positive,The best areas but not the cheapest are LOCATION2 and LOCATION1 general
7305,2666.0,Negative,The best areas but not the cheapest are LOCATION2 and LOCATION1 price
7308,2667.0,Positive,LOCATION2 itself is a gorgeous ` village ' but LOCATION1 general is also lovely
7313,2668.0,Negative,"Thanks LOCATION1 price has highest average living costs but is safest and poshest , LOCATION2 is the roughest area but cheapest all round ,"
7314,2668.0,Positive,"Thanks LOCATION1 safety has highest average living costs but is safest and poshest , LOCATION2 is the roughest area but cheapest all round ,"
7316,2669.0,Positive,Mind you LOCATION2 and LOCATION1 general is n't that bad either
7323,266.0,Positive,"If you like London living and want to be near the centre of London , then LOCATION1 transit location is a good choice"
7324,2670.0,Positive,LOCATION1 general and LOCATION2 both gorgeous places to be in because they are affluent areas
7325,2670.0,Negative,LOCATION1 price and LOCATION2 both gorgeous places to be in because they are affluent areas
7330,2671.0,Positive,Also LOCATION1 safety and LOCATION2 are both quite safe nowadays
7332,2672.0,Positive,"area around LOCATION2 is nice middle class suburb with an arty feel , lots of open space otherwise try LOCATION1 general"
7337,2673.0,Negative,The more affluent areas such as LOCATION1 price and LOCATION2 would mean you spending around a million on a house or large flat
7340,2674.0,None,"i would visit LOCATION1 general , LOCATION2"
7341,2674.0,None,"i would visit LOCATION1 price , LOCATION2"
7342,2674.0,None,"i would visit LOCATION1 safety , LOCATION2"
7343,2674.0,None,"i would visit LOCATION1 transit location , LOCATION2"
7344,2675.0,Positive,yes LOCATION2 London and LOCATION1 general are very good areas
7349,2676.0,Negative,"LOCATION1 price ( Location- South West ) - expensive area LOCATION2 ( Location- Central ) - Beautiful , expensive suburb"
7352,2677.0,Positive,Try LOCATION1 general or LOCATION2
7356,2678.0,Positive,You can try LOCATION1 general ( perhaps LOCATION2 would be a better budget )
7360,2679.0,Positive,"We actually like LOCATION1 general and feel safer there than in LOCATION2 , but LOCATION2 is a more expensive area to live in"
7362,2679.0,Positive,"We actually like LOCATION1 safety and feel safer there than in LOCATION2 , but LOCATION2 is a more expensive area to live in"
7365,267.0,Positive,"LOCATION1 price has nice and nasty bits , but is central , so overall more expensive"
7367,267.0,Positive,"LOCATION1 transit location has nice and nasty bits , but is central , so overall more expensive"
7368,2680.0,Positive,"I like many places in London , I would choose somewhere like LOCATION1 general or LOCATION2"
7373,2681.0,Negative,"work in central London at the moment and if I had enough money , I would definitely live in LOCATION2 or LOCATION1 price"
7381,2683.0,Negative,"Flats in LOCATION1 price and LOCATION2 can cost over 30,000,000 If you can afford that , you will have a very nice nightlife"
7384,2684.0,Positive,"LOCATION1 general is funky , LOCATION2 posh"
7388,2685.0,Positive,LOCATION1 general and LOCATION2 are the better area of West and Southwest London
7392,2686.0,None,LOCATION2 and LOCATION1 general Sunday Markets are great
7393,2686.0,None,LOCATION2 and LOCATION1 price Sunday Markets are great
7394,2686.0,None,LOCATION2 and LOCATION1 safety Sunday Markets are great
7395,2686.0,None,LOCATION2 and LOCATION1 transit location Sunday Markets are great
7396,2687.0,Positive,lol living somewhere in LOCATION2 is quite expensive LOCATION1 general is a good place to live
7400,2688.0,Negative,I personally would never live in LOCATION2 or LOCATION1 general because they are too dirty
7404,2689.0,Positive,"LOCATION2 is a case-in-point , most of LOCATION1 general is pleasant , LOCATION2 is one of the few parts that is n't"
7408,268.0,None,"If that IS the case , was it Upper or LOCATION2 which used to be LOCATION1 general"
7409,268.0,None,"If that IS the case , was it Upper or LOCATION2 which used to be LOCATION1 price"
7410,268.0,None,"If that IS the case , was it Upper or LOCATION2 which used to be LOCATION1 safety"
7411,268.0,None,"If that IS the case , was it Upper or LOCATION2 which used to be LOCATION1 transit location"
7413,2690.0,Positive,Areas like LOCATION1 price and LOCATION2 are still regarded as pleasant and safe but are a little less expensive as they are slightly further out from the centre of town
7414,2690.0,Positive,Areas like LOCATION1 safety and LOCATION2 are still regarded as pleasant and safe but are a little less expensive as they are slightly further out from the centre of town
7415,2690.0,Negative,Areas like LOCATION1 transit location and LOCATION2 are still regarded as pleasant and safe but are a little less expensive as they are slightly further out from the centre of town
7416,2691.0,Positive,"Having said that , though , the LOCATION1 general is lovely and I lived in LOCATION2 which was also really nice"
7421,2692.0,Positive,"LOCATION2 and LOCATION1 price on the Train line to LOCATION1 ( London Midland ) are nice places to live , with cheaper housing and plenty of road connections to other places"
7423,2692.0,Positive,"LOCATION2 and LOCATION1 transit location on the Train line to LOCATION1 ( London Midland ) are nice places to live , with cheaper housing and plenty of road connections to other places"
7424,2693.0,Negative,"avoid LOCATION2 and LOCATION1 general , the rest is ok to good"
7428,2694.0,Positive,"LOCATION2 , LOCATION1 general are bith very nice : )"
7432,2695.0,Positive,LOCATION2 and LOCATION1 general are ok and cheaper
7433,2695.0,Positive,LOCATION2 and LOCATION1 price are ok and cheaper
7439,2696.0,Positive,LOCATION1 transit location and LOCATION2 dont have tubes but are well connected
7442,2697.0,Negative,"I think LOCATION2 gets a raw deal because it 's close to some dodgy areas like LOCATION1 safety , but actually it 's alright , a bit of a hidden gem in fact"
7444,2698.0,None,"For example , a lot of people live in LOCATION1 general and LOCATION2 , which is great for bars and restaurants and quite trendy"
7445,2698.0,None,"For example , a lot of people live in LOCATION1 price and LOCATION2 , which is great for bars and restaurants and quite trendy"
7446,2698.0,None,"For example , a lot of people live in LOCATION1 safety and LOCATION2 , which is great for bars and restaurants and quite trendy"
7447,2698.0,None,"For example , a lot of people live in LOCATION1 transit location and LOCATION2 , which is great for bars and restaurants and quite trendy"
7449,2699.0,Negative,as LOCATION1 price and LOCATION2 are expensive areas
7452,269.0,None,"LOCATION1 general , thats quirky"
7453,269.0,None,"LOCATION1 price , thats quirky"
7454,269.0,None,"LOCATION1 safety , thats quirky"
7455,269.0,None,"LOCATION1 transit location , thats quirky"
7456,26.0,None,"From LOCATION1 general ( at the Trafalgar Square end of the LOCATION2 ) you can cross the Thames on the Hungerford foot bridge and stroll along the banks ; there 's also the London Eye there , but you 'd probably need more time to get tickets and take a flight on it"
7457,26.0,None,"From LOCATION1 price ( at the Trafalgar Square end of the LOCATION2 ) you can cross the Thames on the Hungerford foot bridge and stroll along the banks ; there 's also the London Eye there , but you 'd probably need more time to get tickets and take a flight on it"
