	id	label	sentence1
8924	85	None	service Try the chocolate mud cake (warmed) with 2 scoops of dulce de leche gelato.
8925	2388	None	price That's good and bad.
8927	2388	None	food That's good and bad.
8928	2388	None	ambience That's good and bad.
8929	2388	None	service That's good and bad.
8930	609	None	price Really cool stauff inside.
8931	609	None	anecdotes Really cool stauff inside.
8932	609	None	food Really cool stauff inside.
8933	609	Positive	ambience Really cool stauff inside.
8934	609	None	service Really cool stauff inside.
8935	3417	None	price While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.
8937	3417	Negative	food While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.
8938	3417	Positive	ambience While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.
8939	3417	None	service While the new restaurant still features much of the same classical furniture that made Tiffin so attractive, the menu has been overhauled.
8940	602	None	price The best burger I have had in the Village.
8941	602	None	anecdotes The best burger I have had in the Village.
8942	602	Positive	food The best burger I have had in the Village.
8943	602	None	ambience The best burger I have had in the Village.
8944	602	None	service The best burger I have had in the Village.
8945	909	None	price We visited Orsay during NY Restaurant Week and tried their $35 menu.
8947	909	None	food We visited Orsay during NY Restaurant Week and tried their $35 menu.
8948	909	None	ambience We visited Orsay during NY Restaurant Week and tried their $35 menu.
8949	909	None	service We visited Orsay during NY Restaurant Week and tried their $35 menu.
8950	488	None	price I would have gotten some cole slaw and a knish if my stomach had more space.
8951	488	None	anecdotes I would have gotten some cole slaw and a knish if my stomach had more space.
8952	488	Positive	food I would have gotten some cole slaw and a knish if my stomach had more space.
8953	488	None	ambience I would have gotten some cole slaw and a knish if my stomach had more space.
8954	488	None	service I would have gotten some cole slaw and a knish if my stomach had more space.
8957	804	None	food came here for restaurant week, didn't save much, but it was still great.
8958	804	None	ambience came here for restaurant week, didn't save much, but it was still great.
8959	804	None	service came here for restaurant week, didn't save much, but it was still great.
8960	1153	None	price Would NEVER go back there.
8961	1153	Negative	anecdotes Would NEVER go back there.
8962	1153	None	food Would NEVER go back there.
8963	1153	None	ambience Would NEVER go back there.
8964	1153	None	service Would NEVER go back there.
8965	769	None	price Three of us arrived for dinner about 5:30 on a week night without reservations.
8967	769	None	food Three of us arrived for dinner about 5:30 on a week night without reservations.
8968	769	None	ambience Three of us arrived for dinner about 5:30 on a week night without reservations.
8969	769	None	service Three of us arrived for dinner about 5:30 on a week night without reservations.
8970	3026	None	price The blond wood decor is very soothing, the premium sake is excellent and the service is great.
8971	3026	None	anecdotes The blond wood decor is very soothing, the premium sake is excellent and the service is great.
8972	3026	Positive	food The blond wood decor is very soothing, the premium sake is excellent and the service is great.
8973	3026	Positive	ambience The blond wood decor is very soothing, the premium sake is excellent and the service is great.
8974	3026	Positive	service The blond wood decor is very soothing, the premium sake is excellent and the service is great.
8975	661	None	price There is usually a wait but it is well worth it.
8977	661	None	food There is usually a wait but it is well worth it.
8978	661	None	ambience There is usually a wait but it is well worth it.
8979	661	None	service There is usually a wait but it is well worth it.
8980	1437	None	price Be careful, when they say spicy, they mean it!
8982	1437	None	food Be careful, when they say spicy, they mean it!
8983	1437	None	ambience Be careful, when they say spicy, they mean it!
8984	1437	None	service Be careful, when they say spicy, they mean it!
8985	2532	None	price Your money could easily be better spent elsewhere (Anywhere).
8986	2532	Negative	anecdotes Your money could easily be better spent elsewhere (Anywhere).
8987	2532	None	food Your money could easily be better spent elsewhere (Anywhere).
8988	2532	None	ambience Your money could easily be better spent elsewhere (Anywhere).
8989	2532	None	service Your money could easily be better spent elsewhere (Anywhere).
8990	1062	None	price Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
8991	1062	None	anecdotes Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
8992	1062	None	food Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
8993	1062	None	ambience Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
8994	1062	Negative	service Only drawback - they won't toast your bagel, and they don't make eggs for the bagel.
8995	552	None	price As always we had a great glass of wine while we waited.
8996	552	None	anecdotes As always we had a great glass of wine while we waited.
8997	552	Positive	food As always we had a great glass of wine while we waited.
8998	552	None	ambience As always we had a great glass of wine while we waited.
8999	552	None	service As always we had a great glass of wine while we waited.
9000	1953	None	price Bring your appetites.
9002	1953	None	food Bring your appetites.
9003	1953	None	ambience Bring your appetites.
9004	1953	None	service Bring your appetites.
9005	1722	None	price The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
9006	1722	None	anecdotes The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
9007	1722	None	food The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
9008	1722	None	ambience The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
9009	1722	Positive	service The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).
9010	1218	None	price Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?
9011	1218	None	anecdotes Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?
9012	1218	None	food Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?
9013	1218	Negative	ambience Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?
9014	1218	None	service Of course this atmosphere is lacking, but what do you expect from a 24 hour bagel place anyways?
9015	509	None	price Service was very good and warm.
9016	509	None	anecdotes Service was very good and warm.
9017	509	None	food Service was very good and warm.
9018	509	None	ambience Service was very good and warm.
9019	509	Positive	service Service was very good and warm.
9020	2318	None	price For dinner I had the chicken tikka-masala and some garlic naan.
9021	2318	None	anecdotes For dinner I had the chicken tikka-masala and some garlic naan.
9023	2318	None	ambience For dinner I had the chicken tikka-masala and some garlic naan.
9024	2318	None	service For dinner I had the chicken tikka-masala and some garlic naan.
9025	2676	None	price Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.
9026	2676	None	anecdotes Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.
9027	2676	None	food Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.
9028	2676	Positive	ambience Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.
9029	2676	None	service Cornelia Street looks like a Broadway set for West Side Story and the inside of Po is so cool quaint you really can't top the setting for a romantic dinner in NYC.
9030	1965	None	price Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.
9031	1965	None	anecdotes Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.
9032	1965	None	food Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.
9033	1965	Negative	ambience Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.
9034	1965	Negative	service Like others have said, don't expect the restaurant to make a nite out romantic for you and yes, a busy restaurant may require you to wait.
9035	597	None	price Seriously, this place kicks ass.
9036	597	Positive	anecdotes Seriously, this place kicks ass.
9037	597	None	food Seriously, this place kicks ass.
9038	597	None	ambience Seriously, this place kicks ass.
9039	597	None	service Seriously, this place kicks ass.
9040	3317	None	price Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
9041	3317	None	anecdotes Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
9042	3317	Positive	food Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
9043	3317	Positive	ambience Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
9044	3317	None	service Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.
9045	1745	None	price Also, because it is so thin, it gets cold very quickly and its not that filling.
9046	1745	None	anecdotes Also, because it is so thin, it gets cold very quickly and its not that filling.
9047	1745	Negative	food Also, because it is so thin, it gets cold very quickly and its not that filling.
9048	1745	None	ambience Also, because it is so thin, it gets cold very quickly and its not that filling.
9049	1745	None	service Also, because it is so thin, it gets cold very quickly and its not that filling.
9050	3527	None	price The food is nothing like its menu description.
9051	3527	None	anecdotes The food is nothing like its menu description.
9052	3527	Negative	food The food is nothing like its menu description.
9053	3527	None	ambience The food is nothing like its menu description.
9054	3527	None	service The food is nothing like its menu description.
9055	1387	None	price Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.
9056	1387	None	anecdotes Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.
9057	1387	Positive	food Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.
9058	1387	None	ambience Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.
9059	1387	None	service Try the Pad Se-Ew or Chicken with Cashew Nuts for a memorable and repeatable experience.
9060	3629	None	price It's just O.K. pizza.
9061	3629	None	anecdotes It's just O.K. pizza.
9063	3629	None	ambience It's just O.K. pizza.
9064	3629	None	service It's just O.K. pizza.
9065	2168	None	price I loved it and would HIGHLY RECOMMEND.
9066	2168	Positive	anecdotes I loved it and would HIGHLY RECOMMEND.
9067	2168	None	food I loved it and would HIGHLY RECOMMEND.
9068	2168	None	ambience I loved it and would HIGHLY RECOMMEND.
9069	2168	None	service I loved it and would HIGHLY RECOMMEND.
9070	3023	None	price I've been here twice now.
9072	3023	None	food I've been here twice now.
9073	3023	None	ambience I've been here twice now.
9074	3023	None	service I've been here twice now.
9075	594	None	price The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
9076	594	None	anecdotes The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
9079	594	None	service The food is decent at best, and the ambience, well, it's a matter of opinion, some may consider it to be a sweet thing, I thought it was just annoying.
9080	1587	None	price THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.
9081	1587	Positive	anecdotes THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.
9082	1587	None	food THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.
9083	1587	None	ambience THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.
9084	1587	None	service THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.
9085	2620	None	price The service was a bit slow, but they were very friendly.
9086	2620	None	anecdotes The service was a bit slow, but they were very friendly.
9087	2620	None	food The service was a bit slow, but they were very friendly.
9088	2620	None	ambience The service was a bit slow, but they were very friendly.
9090	3106	None	price However, I do not understand the extraordinary hype about this restaurant.
9091	3106	Negative	anecdotes However, I do not understand the extraordinary hype about this restaurant.
9092	3106	None	food However, I do not understand the extraordinary hype about this restaurant.
9093	3106	None	ambience However, I do not understand the extraordinary hype about this restaurant.
9094	3106	None	service However, I do not understand the extraordinary hype about this restaurant.
9095	262	None	price It's a small cute restaurant.
9096	262	None	anecdotes It's a small cute restaurant.
9097	262	None	food It's a small cute restaurant.
9098	262	Positive	ambience It's a small cute restaurant.
9099	262	None	service It's a small cute restaurant.
9100	606	None	price I will be returning.
9101	606	Positive	anecdotes I will be returning.
9102	606	None	food I will be returning.
9103	606	None	ambience I will be returning.
9104	606	None	service I will be returning.
9105	2871	None	price Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
9106	2871	None	anecdotes Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
9107	2871	Positive	food Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
9108	2871	Positive	ambience Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
9109	2871	None	service Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.
9110	46	None	price The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.
9111	46	None	anecdotes The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.
9112	46	Positive	food The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.
9113	46	None	ambience The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.
9114	46	None	service The food is above average for midtown and sligtly better than some of the other Heartland Breweries in the city.
9115	656	None	price Thius is a must for anyone who loves Shabu-Shabu.
9116	656	None	anecdotes Thius is a must for anyone who loves Shabu-Shabu.
9117	656	Positive	food Thius is a must for anyone who loves Shabu-Shabu.
9118	656	None	ambience Thius is a must for anyone who loves Shabu-Shabu.
9119	656	None	service Thius is a must for anyone who loves Shabu-Shabu.
9120	1301	None	price The food was absolutely horrible!
9121	1301	None	anecdotes The food was absolutely horrible!
9122	1301	Negative	food The food was absolutely horrible!
9123	1301	None	ambience The food was absolutely horrible!
9124	1301	None	service The food was absolutely horrible!
9125	1559	None	price Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.
9126	1559	None	anecdotes Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.
9128	1559	None	ambience Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.
9129	1559	None	service Food doesn't appear to be cooked on premisis but there's a high turnover so its pretty fresh.
9130	3648	None	price Restaurant was dirty and unkempt.
9131	3648	None	anecdotes Restaurant was dirty and unkempt.
9132	3648	None	food Restaurant was dirty and unkempt.
9133	3648	Negative	ambience Restaurant was dirty and unkempt.
9134	3648	None	service Restaurant was dirty and unkempt.
9135	3705	None	price Nice place though.
9136	3705	Positive	anecdotes Nice place though.
9137	3705	None	food Nice place though.
9138	3705	None	ambience Nice place though.
9139	3705	None	service Nice place though.
9140	1051	None	price Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
9141	1051	Positive	anecdotes Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
9142	1051	None	food Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
9143	1051	None	ambience Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
9144	1051	None	service Warning: You may find it difficult to dine at other Japanese restaurants after a visit to Mizu!
9145	3539	None	price Similar to other Indian restaurants, they use the dinner special to attract customers at the door.
9147	3539	None	food Similar to other Indian restaurants, they use the dinner special to attract customers at the door.
9148	3539	None	ambience Similar to other Indian restaurants, they use the dinner special to attract customers at the door.
9149	3539	None	service Similar to other Indian restaurants, they use the dinner special to attract customers at the door.
9150	1648	None	price It is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!
9151	1648	None	anecdotes It is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!
9152	1648	None	food It is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!
9154	1648	None	service It is a small restuarant so go early and it will be nice and quiet- go late and it will be packed!
9155	3134	None	price The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.
9157	3134	Positive	food The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.
9158	3134	None	ambience The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.
9159	3134	Negative	service The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.
9160	2643	None	price The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.
9161	2643	None	anecdotes The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.
9162	2643	Positive	food The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.
9163	2643	None	ambience The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.
9164	2643	None	service The crackling calamari salad, which is usually a cheap disaster at many restaurants, is crispy and lightly dressed.
9165	1655	Positive	price Not the greatest sushi place, but excellent for a $19.95 all you can eat.
9166	1655	None	anecdotes Not the greatest sushi place, but excellent for a $19.95 all you can eat.
9168	1655	None	ambience Not the greatest sushi place, but excellent for a $19.95 all you can eat.
9169	1655	None	service Not the greatest sushi place, but excellent for a $19.95 all you can eat.
9170	1935	None	price Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.
9171	1935	Positive	anecdotes Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.
9172	1935	None	food Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.
9173	1935	None	ambience Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.
9174	1935	None	service Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.
9175	1254	None	price The Thai ice tea was amazingly smooth and yummy!
9176	1254	None	anecdotes The Thai ice tea was amazingly smooth and yummy!
9177	1254	Positive	food The Thai ice tea was amazingly smooth and yummy!
9178	1254	None	ambience The Thai ice tea was amazingly smooth and yummy!
9179	1254	None	service The Thai ice tea was amazingly smooth and yummy!
9180	3021	None	price We've never had any problems with the staff but maybe we've been lucky?
9181	3021	None	anecdotes We've never had any problems with the staff but maybe we've been lucky?
9182	3021	None	food We've never had any problems with the staff but maybe we've been lucky?
9183	3021	None	ambience We've never had any problems with the staff but maybe we've been lucky?
9184	3021	Positive	service We've never had any problems with the staff but maybe we've been lucky?
9185	1665	Negative	price Drinks way over priced.
9186	1665	None	anecdotes Drinks way over priced.
9187	1665	None	food Drinks way over priced.
9188	1665	None	ambience Drinks way over priced.
9189	1665	None	service Drinks way over priced.
9190	2432	None	price The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.
9191	2432	None	anecdotes The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.
9192	2432	None	food The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.
9193	2432	None	ambience The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.
9194	2432	Negative	service The main downside to the place is the nazi-like guy running it who constantly complains about the noise level.
9195	2230	None	price What I didn't like was how the food came right after it was ordered.
9196	2230	None	anecdotes What I didn't like was how the food came right after it was ordered.
9197	2230	Negative	food What I didn't like was how the food came right after it was ordered.
9198	2230	None	ambience What I didn't like was how the food came right after it was ordered.
9199	2230	None	service What I didn't like was how the food came right after it was ordered.
9200	2381	None	price But WARNING: to all those that use this site be weary, be very weary of recommendations.
9201	2381	Negative	anecdotes But WARNING: to all those that use this site be weary, be very weary of recommendations.
9202	2381	None	food But WARNING: to all those that use this site be weary, be very weary of recommendations.
9203	2381	None	ambience But WARNING: to all those that use this site be weary, be very weary of recommendations.
9204	2381	None	service But WARNING: to all those that use this site be weary, be very weary of recommendations.
9206	574	None	anecdotes Moderate prices.
9207	574	None	food Moderate prices.
9208	574	None	ambience Moderate prices.
9209	574	None	service Moderate prices.
9210	625	None	price We had a great time at the Jekyll and hyde Pub last night.
9211	625	Positive	anecdotes We had a great time at the Jekyll and hyde Pub last night.
9212	625	None	food We had a great time at the Jekyll and hyde Pub last night.
9213	625	None	ambience We had a great time at the Jekyll and hyde Pub last night.
9214	625	None	service We had a great time at the Jekyll and hyde Pub last night.
9215	1484	None	price Try it side by side and there's no comparison.
9216	1484	Positive	anecdotes Try it side by side and there's no comparison.
9217	1484	None	food Try it side by side and there's no comparison.
9218	1484	None	ambience Try it side by side and there's no comparison.
9219	1484	None	service Try it side by side and there's no comparison.
9220	3229	None	price I think I've had some the best meals of my life at minnow.
9221	3229	None	anecdotes I think I've had some the best meals of my life at minnow.
9222	3229	Positive	food I think I've had some the best meals of my life at minnow.
9223	3229	None	ambience I think I've had some the best meals of my life at minnow.
9224	3229	None	service I think I've had some the best meals of my life at minnow.
9225	1852	None	price My biggest complaint was the un-tasty food although presented well.
9226	1852	None	anecdotes My biggest complaint was the un-tasty food although presented well.
9228	1852	None	ambience My biggest complaint was the un-tasty food although presented well.
9229	1852	None	service My biggest complaint was the un-tasty food although presented well.
9230	3053	None	price This tiny restaurant is as cozy as it gets, with that certain Parisian flair.
9231	3053	None	anecdotes This tiny restaurant is as cozy as it gets, with that certain Parisian flair.
9232	3053	None	food This tiny restaurant is as cozy as it gets, with that certain Parisian flair.
9234	3053	None	service This tiny restaurant is as cozy as it gets, with that certain Parisian flair.
9235	3630	None	price So sorry I can't rate this better.
9237	3630	None	food So sorry I can't rate this better.
9238	3630	None	ambience So sorry I can't rate this better.
9239	3630	None	service So sorry I can't rate this better.
9240	2070	None	price Most importantly, food is excellent.
9241	2070	None	anecdotes Most importantly, food is excellent.
9242	2070	Positive	food Most importantly, food is excellent.
9243	2070	None	ambience Most importantly, food is excellent.
9244	2070	None	service Most importantly, food is excellent.
9245	2788	None	price Buon appetito!
9246	2788	Positive	anecdotes Buon appetito!
9247	2788	None	food Buon appetito!
9248	2788	None	ambience Buon appetito!
9249	2788	None	service Buon appetito!
9250	2671	None	price Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.
9251	2671	None	anecdotes Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.
9252	2671	None	food Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.
9254	2671	None	service Great roofdeck, nice group of 30 somethings, but no music, kind of quiet.
9255	3618	None	price If we were to move from the upper east side, we would genuinely miss this restaurant.
9256	3618	Positive	anecdotes If we were to move from the upper east side, we would genuinely miss this restaurant.
9257	3618	None	food If we were to move from the upper east side, we would genuinely miss this restaurant.
9258	3618	None	ambience If we were to move from the upper east side, we would genuinely miss this restaurant.
9259	3618	None	service If we were to move from the upper east side, we would genuinely miss this restaurant.
9260	335	None	price The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.
9261	335	None	anecdotes The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.
9262	335	None	food The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.
9263	335	None	ambience The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.
9264	335	Positive	service The best part of the experience was knowing that the manager (a bubbly, friendly young woman with a great smile) truly cared about how we were doing.
9265	2416	None	price Ok, for all of us growing up in the Village of NYC, we have spoiled by a plethora of restaurants, most of which stay open very late.
9267	2416	None	food Ok, for all of us growing up in the Village of NYC, we have spoiled by a plethora of restaurants, most of which stay open very late.
9268	2416	None	ambience Ok, for all of us growing up in the Village of NYC, we have spoiled by a plethora of restaurants, most of which stay open very late.
9269	2416	None	service Ok, for all of us growing up in the Village of NYC, we have spoiled by a plethora of restaurants, most of which stay open very late.
9270	1845	None	price However, service was as plain as sesame crusted Salmon I had.
9271	1845	None	anecdotes However, service was as plain as sesame crusted Salmon I had.
9273	1845	None	ambience However, service was as plain as sesame crusted Salmon I had.
9275	3622	None	price I would highly recommend it.
9276	3622	Positive	anecdotes I would highly recommend it.
9277	3622	None	food I would highly recommend it.
9278	3622	None	ambience I would highly recommend it.
9279	3622	None	service I would highly recommend it.
9280	149	None	price It's great to go for a quick lunch either alone or with a friend.
9281	149	Positive	anecdotes It's great to go for a quick lunch either alone or with a friend.
9282	149	None	food It's great to go for a quick lunch either alone or with a friend.
9283	149	None	ambience It's great to go for a quick lunch either alone or with a friend.
9284	149	None	service It's great to go for a quick lunch either alone or with a friend.
9285	3571	None	price The food was mediocre at best but it was the horrible service that made me vow never to go back.
9286	3571	None	anecdotes The food was mediocre at best but it was the horrible service that made me vow never to go back.
9288	3571	None	ambience The food was mediocre at best but it was the horrible service that made me vow never to go back.
9289	3571	Negative	service The food was mediocre at best but it was the horrible service that made me vow never to go back.
9290	1765	None	price LLOOVVE THIS PLACE.
9291	1765	Positive	anecdotes LLOOVVE THIS PLACE.
9292	1765	None	food LLOOVVE THIS PLACE.
9293	1765	None	ambience LLOOVVE THIS PLACE.
9294	1765	None	service LLOOVVE THIS PLACE.
9295	877	None	price So some of the reviews here are accurate about the crowd and noise.
9297	877	None	food So some of the reviews here are accurate about the crowd and noise.
9298	877	None	ambience So some of the reviews here are accurate about the crowd and noise.
9299	877	None	service So some of the reviews here are accurate about the crowd and noise.
9300	2415	Positive	price You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.
9301	2415	None	anecdotes You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.
9302	2415	Positive	food You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.
9303	2415	Positive	ambience You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.
9304	2415	None	service You get what you pay for and with that logic in mind, Spice is a great place to grab some cheap eats and drinks in a beautiful setting.
9305	3453	None	price Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.
9306	3453	Positive	anecdotes Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.
9307	3453	None	food Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.
9308	3453	None	ambience Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.
9309	3453	None	service Finally, after all the raving I went to check it out with one of my enthusiastic friends this last Saturday night and let me tell you its all its cracked up to be.
9310	1243	None	price Place should also have a 1,2,3 chili rating to be more authentic...
9312	1243	None	food Place should also have a 1,2,3 chili rating to be more authentic...
9313	1243	None	ambience Place should also have a 1,2,3 chili rating to be more authentic...
9314	1243	None	service Place should also have a 1,2,3 chili rating to be more authentic...
9315	8	None	price The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
9316	8	None	anecdotes The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
9317	8	None	food The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
9318	8	None	ambience The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
9319	8	Negative	service The service was terrible, we had to wait for everything and ask several of different people for the same thing before we were allowed to be served.
9320	2670	None	price Went last Thursday.
9322	2670	None	food Went last Thursday.
9323	2670	None	ambience Went last Thursday.
9324	2670	None	service Went last Thursday.
9325	781	None	price I love this place more and more everytime i go.
9326	781	Positive	anecdotes I love this place more and more everytime i go.
9327	781	None	food I love this place more and more everytime i go.
9328	781	None	ambience I love this place more and more everytime i go.
9329	781	None	service I love this place more and more everytime i go.
9330	258	None	price I go and eat out at many different restaurants and this is one place you have go and try.
9331	258	Positive	anecdotes I go and eat out at many different restaurants and this is one place you have go and try.
9332	258	None	food I go and eat out at many different restaurants and this is one place you have go and try.
9333	258	None	ambience I go and eat out at many different restaurants and this is one place you have go and try.
9334	258	None	service I go and eat out at many different restaurants and this is one place you have go and try.
9335	1713	Negative	price Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!
9336	1713	None	anecdotes Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!
9337	1713	Positive	food Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!
9339	1713	None	service Other than being a little crowded and a bit overpriced, the atmosphere is filled with energy (and the beautiful people of course) and the food was surprising good!
9340	946	None	price We only ordered desserts and drinks, but no refills were offered.
9341	946	None	anecdotes We only ordered desserts and drinks, but no refills were offered.
9342	946	None	food We only ordered desserts and drinks, but no refills were offered.
9343	946	None	ambience We only ordered desserts and drinks, but no refills were offered.
